?|57714,0.055579748,0.08317526,0.079546444,0.033634495,0.049490463,0.045011282,0.03854844,0.03145307,0.022719502,0.042065345
?|652919,0.014174665,0.004800813,0.023880307,0.007218637,0.015705766,0.009310583,0.013959163,0.011165049,0.0063321968,0.021851225
?|729884,0.008031527,0.0036410217,0.0,0.0050267936,0.048548557,0.0026690413,4.1589815e-22,0.00045588188,0.0,1.3835597e-05
A1CF|29974,0.030997908,0.03352169,0.10069229,0.025354173,0.048907258,0.033963203,0.028591027,0.032499395,0.038218465,0.032494586
A2BP1|54715,0.006457758,3.5868336e-08,0.0043382184,0.011320799,0.00049582,0.010308264,0.010590623,0.012638899,0.03049551,0.014798956
A2ML1|144568,0.00024089825,0.010474575,0.0,1.4240653e-26,0.020920722,0.008860331,0.0029685532,0.0,6.847014e-37,0.006994252
A2M|2,0.06863701,0.10520905,0.09720611,0.056840576,0.066251665,0.06613375,0.060258765,0.048719537,0.048881218,0.074954316
A4GALT|53947,0.03570935,0.083364695,0.036081977,0.03315184,0.03947405,0.043534122,0.039537482,0.018296698,0.025071286,0.038470473
AAA1|404744,0.0007644611,0.014498359,0.0115839075,0.000933682,0.0,0.0037939036,0.006315093,0.005225953,0.0,0.0
AADAC|13,0.013339144,0.016817765,0.022724982,0.009276904,0.017069293,0.0045821215,0.022864733,0.012686417,0.013110355,0.028450267
AADAT|51166,0.04684222,0.055426538,0.072815485,0.026055356,0.032381635,0.037655815,0.018819513,0.040528744,0.024094239,0.049489994
AASS|10157,0.02741902,0.056020092,0.044728987,0.032276545,0.037548855,0.03307953,0.026665557,0.03092613,0.03499172,0.045040496
AATK|9625,0.02377587,0.05310003,0.08539546,0.024652345,0.03986832,0.03712656,0.049385544,0.038847625,0.007833114,0.015521734
ABAT|18,0.027196174,0.054294,0.10573707,0.034967266,0.068884134,0.051887408,0.033384025,0.037188746,0.03569371,0.04397689
ABCA10|10349,0.035791572,0.029450342,0.005034056,0.008145365,0.007908794,0.0064984704,0.033242993,0.013154295,0.01449884,0.03389083
ABCA12|26154,0.059628796,0.01901258,0.016516201,0.008084559,0.0122855995,1.9989755e-28,0.030517625,0.0032972982,3.712351e-35,0.017020144
ABCA13|154664,8.105074e-06,0.02382998,0.043621775,0.013362599,0.011823108,0.021378206,0.013956964,0.013623356,0.034720723,0.03509939
ABCA17P|650655,0.009443957,0.01061454,0.0038947258,0.010016285,0.019831413,0.009453607,0.0025304714,0.02689889,0.0006905649,0.008725355
ABCA1|19,0.04954286,0.07718859,0.07294249,0.037206326,0.052070104,0.04931623,0.038618132,0.031321295,0.03278109,0.047862675
ABCA3|21,0.067797594,0.060318638,0.023055859,0.03567825,0.03065704,0.038476814,0.043535754,0.030956095,0.030378336,0.03635688
ABCA4|24,0.043449886,0.0057220096,0.00015111046,0.011853302,4.6095097e-06,0.008904923,0.004846692,0.009006782,0.029681562,0.01042541
ABCA6|23460,0.006930538,0.044919785,6.653014e-15,0.0222116,0.002526335,0.022981146,0.029552817,1.2360924e-22,0.00788775,0.025040375
ABCA8|10351,0.0044422257,0.025247931,7.867972e-06,0.03290309,0.008978061,0.026091497,0.04084871,3.3700638e-16,0.0045014503,0.023369415
ABCA9|10350,0.016433086,0.032867838,2.9263688e-17,0.020088995,4.9662e-05,0.019535445,0.028252682,0.0033795065,0.010676615,0.028988052
ABCB11|8647,0.017003156,0.012437479,0.006801576,0.0,2.61535e-20,6.984545e-15,0.021827968,3.2781245e-12,3.2922035e-05,0.010856258
ABCB1|5243,0.02841182,0.04764823,0.09481718,0.033715386,0.050574403,0.05191345,0.043919843,0.04144797,0.040542506,0.06877015
ABCB4|5244,0.024767065,0.028987499,0.020155573,0.018593932,0.025036143,0.026517434,0.026710689,0.024217311,0.019733083,0.040729005
ABCB5|340273,3.1676961e-07,0.0075166076,0.0,0.014475903,6.227504e-07,0.007502279,0.013037043,0.0,0.0,0.010865775
ABCC13|150000,0.014636477,0.008400992,0.059228364,0.008069361,0.011653348,0.0046599684,0.03298723,0.0057472107,0.02079366,0.0010753378
ABCC2|1244,4.0878177e-37,0.035720464,0.08824828,0.01662278,0.059463497,0.024530709,0.01911229,0.007981583,0.008687137,0.040541325
ABCC4|10257,0.04378208,0.06815851,0.094766125,0.034532286,0.059325,0.049375243,0.024655188,0.034239147,0.031245958,0.06515292
ABCC6P1|653190,0.0041883914,0.028370135,0.0820674,0.0074812854,0.030280167,0.0244232,0.01977245,0.016275965,0.013741628,0.025696883
ABCC6P2|730013,0.0065542236,0.02974425,0.07633526,0.019269526,0.034868866,0.027961282,0.015648948,0.021848654,0.030537415,0.03944144
ABCC6|368,0.0200797,0.052351706,0.09904049,0.021242302,0.044556376,0.03691,0.023192031,0.030512178,0.028433502,0.040391654
ABCC8|6833,0.06420053,0.00045391775,2.4410208e-16,0.006756584,0.000111172165,0.0076182066,0.006241916,0.002540257,0.0076739006,0.0146601265
ABCC9|10060,0.01889952,0.05399068,0.022808235,0.038654644,0.026828902,0.032487847,0.030056652,0.015106561,0.0140066445,0.048679423
ABCD2|225,0.01881208,0.03468164,0.0011545738,0.017968353,0.0018039305,0.011810289,0.019495536,0.0013228472,0.015749065,0.026476584
ABCG2|9429,0.025430787,0.035576142,0.039952036,0.024380816,0.025828233,0.01983507,0.037555397,0.014090566,0.012078421,0.03906212
ABCG5|64240,0.030586848,0.0230857,0.028016528,0.007003742,4.0903083e-07,0.013984169,0.012438167,0.015105361,0.004333536,0.024939168
ABCG8|64241,0.029211067,0.016841974,0.023316346,0.004261925,1.278121e-27,0.012445036,0.011876618,0.0023197075,3.000283e-11,0.027435055
ABHD12B|145447,3.3736766e-16,0.027790619,0.044271693,1.0985346e-15,0.032512702,0.026705304,0.017769953,3.3236284e-24,0.015483718,2.5669066e-34
ABHD1|84696,0.006976122,0.020814776,0.024258506,0.00880725,0.022896279,0.0146767115,1.4189132e-08,0.0013715865,0.022281595,0.015292987
ABI3BP|25890,0.047710646,0.05034095,0.0031393552,0.038549628,0.02913671,0.03340855,0.037665475,0.0117574185,0.04312232,0.046978172
ABLIM2|84448,0.018699137,0.06349103,0.08985124,0.028523438,0.05743748,0.047030047,0.038570434,0.050614677,0.047098562,0.034861352
ABLIM3|22885,0.03415407,0.07649525,0.02640029,0.029440526,0.037389617,0.03334769,0.04541501,0.03090978,0.01178191,0.053449906
ABO|28,0.04177366,0.050703317,0.0852212,0.026959268,0.053731225,0.03683883,0.037552383,0.043692157,0.04292273,0.022221176
ABP1|26,0.07724221,0.08245436,0.12099005,0.040518135,0.064313315,0.057052653,0.05597266,0.06368401,0.05440727,0.058158617
ACACB|32,0.042941883,0.061578076,0.080182016,0.034266725,0.045466922,0.044092927,0.038964406,0.032747407,0.03203196,0.05515694
ACADL|33,0.004979623,0.0057658055,0.0,0.004450074,0.0008874516,6.294004e-18,0.008565641,0.0,0.0031257086,0.0134817315
ACAN|176,0.040206682,0.06498236,0.07464364,0.030121071,0.036748104,0.046598934,0.035655316,0.03295157,0.024749402,0.027398588
ACAP1|9744,0.050610162,0.073104955,0.03780778,0.023232926,0.016956626,0.029965043,0.04159753,0.012840575,0.027878404,0.0342709
ACBD7|414149,0.030088209,0.045689743,0.058222275,0.02090761,0.044083707,0.028153306,0.012586962,0.026592985,0.04073698,0.03833201
ACCN1|40,0.011972459,0.00941961,0.04034099,0.009362523,0.016246492,0.021479933,0.0153777255,3.7024408e-22,0.011533847,8.648076e-18
ACCN3|9311,0.033698004,0.025682084,0.011851827,0.008410239,0.008574691,0.012506982,0.014775639,0.016122634,0.013459837,0.018373812
ACCN4|55515,0.017670987,0.0032643212,1.7664557e-10,0.003501299,0.012740854,0.006495998,0.0051640556,0.014573631,1.5299326e-15,0.012968731
ACE2|59272,0.0023990101,0.051806338,0.14800984,0.021961808,0.06929965,0.05459706,0.04058625,0.022655942,0.025247706,0.05123604
ACER2|340485,0.05504392,0.042139232,0.046898827,0.023069091,0.031326476,0.030695109,0.035292104,0.02588412,0.029865727,0.026625138
ACHE|43,0.054536443,0.0687298,0.06484832,0.02378584,0.030879937,0.042115875,0.040800203,0.013176588,0.016325353,0.040191796
ACOX2|8309,0.03449024,0.04548255,0.09308734,0.026277075,0.03411094,0.03971347,0.039999694,0.05332075,0.04179783,0.03726766
ACOXL|55289,0.02747133,0.030056298,0.0028825556,0.006381562,6.1604085e-05,0.0047672736,0.0088452725,0.0018190007,0.009144874,0.008611621
ACP5|54,0.046491172,0.096383706,0.07367565,0.03398457,0.046733025,0.05453859,0.047469545,0.03750413,0.037946586,0.04805173
ACPP|55,0.080648206,0.05223124,0.04486526,0.020364504,0.028648844,0.0257914,0.036947448,0.025530856,0.03855482,0.008927988
ACRBP|84519,0.04602151,0.051875494,0.0372708,0.0267187,0.021922352,0.021051101,0.015236007,0.017450577,0.016985182,0.028143529
ACSL6|23305,6.687017e-14,0.025101993,0.10281195,0.016447207,0.037376836,0.044226415,0.011805566,0.038474288,0.048805326,0.013940835
ACSM1|116285,0.02993672,0.02472226,0.023664841,0.009380263,0.0058382875,5.1090878e-11,0.01738724,0.018919026,0.014633862,0.02614788
ACSM3|6296,0.057855286,0.057598595,0.10645562,0.028548809,0.04405442,0.041385982,0.033926714,0.03681716,0.027223472,0.044870038
ACSM5|54988,0.0044278,0.025423786,1.13398915e-35,0.01310612,1.5027203e-09,0.005170073,0.015193857,0.0,5.1126347e-12,0.012032561
ACSS3|79611,0.0031630406,0.045967966,0.0013282323,0.022748621,0.011273776,0.030964395,0.026506118,0.003948786,0.013183831,0.039867952
ACTA2|59,0.059595346,0.106993385,0.08448754,0.059485674,0.059585866,0.06764392,0.059961006,0.050346054,0.041220985,0.071638525
ACTBL2|345651,0.0029968808,0.021601303,0.0,0.004490283,6.521272e-15,0.006755353,2.78768e-11,0.0,0.0,0.007926667
ACTC1|70,1.6924699e-10,0.028667917,4.6714856e-28,0.0322322,0.026714971,0.035263494,0.0282197,0.015867976,1.4783333e-09,0.02791156
ACTG2|72,0.04529862,0.062342394,0.062658705,0.06443239,0.05835902,0.07031317,0.058215313,0.038247604,0.027164502,0.060672995
ACTL8|81569,0.0060786726,0.03030072,0.07112714,0.009952196,0.013024862,0.013667498,0.01612032,6.939718e-18,0.013544624,0.0142424805
ACVR1C|130399,0.052569307,0.048490025,0.06150634,0.02001596,0.03607899,0.02795844,0.02460817,0.021432813,0.035217244,0.06224522
ACY3|91703,0.04999022,0.058097016,0.07463641,0.023580668,0.03309102,0.031166896,0.039854817,0.03939021,0.027720725,0.04210696
ADAM11|4185,0.026851041,0.01444469,0.010781619,0.02590213,0.009409547,0.012694073,0.00104869,0.0025310055,0.0013833947,0.033644192
ADAM12|8038,0.032372914,0.110546574,0.031061642,0.034092758,0.031845246,0.05420659,0.043254852,0.025591746,0.01886574,0.05190352
ADAM19|8728,0.041684553,0.0925943,0.08071427,0.04133761,0.054101292,0.053786755,0.04088252,0.044153154,0.024867859,0.052220162
ADAM22|53616,0.032003436,0.05271024,0.03901795,0.023970125,0.030356474,0.024653014,0.013724901,0.0012117551,0.008024902,0.038077086
ADAM23|8745,0.015927522,0.035868358,0.002083051,0.023222467,0.017581172,0.034110155,0.027256623,4.341453e-19,0.015319214,0.025727315
ADAM28|10863,0.059066907,0.06649123,0.023556994,0.020856919,0.014817221,0.0224914,0.036284912,0.015009856,0.019033302,0.07686438
ADAM32|203102,2.601723e-11,0.024739088,0.064436294,0.014180721,0.026289452,0.027471019,0.0022398483,0.007694126,0.03411637,0.022383068
ADAM33|80332,0.00727859,0.046336066,0.011978317,0.034380686,0.016475638,0.035823606,0.03475239,6.1788366e-09,0.01727233,0.039540816
ADAM6|8755,0.09676862,0.13199745,0.11573526,0.054445203,0.04315667,0.065261394,0.07314103,0.026461918,0.07698663,0.071623474
ADAM8|101,0.049810547,0.0858993,0.038245104,0.028465949,0.035601724,0.040284406,0.05158105,0.04052286,0.027543856,0.037909094
ADAMDEC1|27299,0.047622565,0.069173895,0.064971045,0.035466123,0.03411441,0.037443742,0.03632045,0.016855871,0.039737474,0.077357195
ADAMTS10|81794,0.026702926,0.06566551,0.012456982,0.02545635,0.014679906,0.032950338,0.033249967,0.01101338,0.021811787,0.031296358
ADAMTS12|81792,0.027786983,0.08440319,0.036411643,0.030146327,0.029700162,0.0476016,0.03935565,0.017016511,0.0108739175,0.037714288
ADAMTS13|11093,0.029499762,0.04462618,0.063538015,0.01715197,0.027990347,0.025642285,0.016990023,0.027093617,0.029589964,0.036617815
ADAMTS14|140766,0.0400205,0.07148221,0.053440508,0.02814304,0.037924387,0.04249344,0.032985274,0.030922646,0.024360718,0.044864878
ADAMTS15|170689,0.03416304,0.04403977,0.031279527,0.013627392,0.015758967,0.023541799,0.03066024,0.0130711505,4.3373043e-06,0.05443572
ADAMTS16|170690,0.00520304,0.06541553,1.840254e-10,0.025392318,0.008500839,0.035856318,0.030963661,0.004924317,0.0047138124,0.009073381
ADAMTS17|170691,0.011534321,0.039900973,0.045184672,0.015845891,0.033675678,0.022588884,0.023594461,0.011613755,0.030212497,0.037351336
ADAMTS18|170692,0.008762357,0.015406773,1.3831573e-11,0.020033177,0.02101811,0.014829401,0.020653348,5.482173e-05,0.012651185,0.021977952
ADAMTS19|171019,0.014979695,1.2311635e-08,0.001577783,0.013795402,0.009632587,0.0058271666,0.009613923,0.0,0.017390447,0.020517549
ADAMTS1|9510,0.04725666,0.076229125,0.06009747,0.039890587,0.04529697,0.047548108,0.051029503,0.02589226,0.03343678,0.055351358
ADAMTS2|9509,0.035381462,0.10354866,0.040589217,0.034801953,0.031566147,0.05011118,0.042662635,0.022567257,0.01638655,0.040689208
ADAMTS3|9508,0.019353934,0.037287448,0.006634242,0.020526981,0.01712071,0.023052962,0.021427257,0.009800594,0.007086055,0.025537107
ADAMTS4|9507,0.04577308,0.089096226,0.058867473,0.032783452,0.036201093,0.05097963,0.04633962,0.032859024,0.02817985,0.042545732
