?|340602,0.02022172,0.0050693294,0.019086389,0.010806639,0.01703413,0.011854992,8.2954626e-05,0.0064313835,0.011941543,0.008698444
?|388795,0.008716212,1.6983964e-38,0.02032254,0.011986397,0.008882085,0.00074917596,0.029304214,0.013650263,0.0065885466,0.0121988505
?|652919,0.013786448,0.012065773,0.030886196,0.020849593,0.031704545,0.010830201,0.022467762,0.004707303,0.027391478,0.0026563236
?|653553,0.04834306,0.08821102,0.06732489,0.06930395,0.06830269,0.017855588,0.07821138,0.08798768,0.0473183,0.072917975
?|729884,0.030745706,0.12035752,0.0274368,0.04530364,0.064241335,0.015531582,0.06137732,0.08448519,0.018175209,0.02459768
?|90288,0.013955218,0.010297655,0.04455086,0.019734891,0.039140977,0.017675105,0.022231879,1.10167e-06,0.034993425,0.013737416
A2BP1|54715,0.0049614892,0.008120343,1.2881388e-05,0.0029359767,0.0021996798,0.0,0.031868484,0.0018392797,0.012843655,0.0040713125
A2ML1|144568,0.04544292,0.14046796,0.03223736,0.03552114,0.09064741,0.0,0.043214496,0.06982329,0.06592837,0.06351962
A2M|2,0.0743409,0.07220996,0.13613823,0.08755291,0.122474246,0.037666027,0.080616236,0.09487095,0.10832373,0.0782078
A4GALT|53947,0.037440337,0.09109054,0.07749246,0.069270104,0.078590825,0.016135251,0.0860408,0.093314745,0.06540688,0.058705874
AACSL|729522,0.008515895,1.6192489e-20,0.010701594,0.0099027995,0.023867967,2.3378463e-27,0.01479199,0.008941093,0.0142009575,0.0140362745
AADACL2|344752,0.05286364,0.057080876,0.0054904716,7.3924544e-05,0.007656304,0.0,0.032347098,0.01396081,0.023402411,0.01940491
AADAC|13,0.0027345316,0.04272108,0.06400527,0.033536192,0.04733991,5.7909903e-38,0.07932995,0.062380522,0.01948774,0.03537282
AADAT|51166,0.047019005,0.02899577,0.04461865,0.044999763,0.04190653,0.025499262,0.0591897,0.036365163,0.052165885,0.056907766
ABAT|18,0.043245733,0.050359,0.07745155,0.050376102,0.062248625,0.027951881,0.059650715,0.053870276,0.053187408,0.052319653
ABCA10|10349,0.010406272,0.012867138,0.040564436,0.03460561,0.031604074,0.009717433,0.023891104,0.029728781,0.023401685,0.027690934
ABCA12|26154,0.0353636,0.09802322,0.04380824,0.049236886,0.06308124,0.017136473,0.06846858,0.087836295,0.035313044,0.046209045
ABCA13|154664,9.002423e-05,0.07885486,0.045467883,0.05946991,0.08510069,3.613936e-18,0.10220786,0.0887665,0.059349198,0.067081384
ABCA17P|650655,0.037431132,0.0045274203,0.016670585,0.025781745,0.021981101,0.009371141,0.042384513,0.016143298,0.014216939,0.0308986
ABCA3|21,0.03715028,0.03373637,0.13562045,0.06998958,0.09505707,0.022895344,0.07776891,0.06040922,0.07527636,0.049082793
ABCA4|24,0.015005447,0.031223975,0.041651186,0.029956784,0.051549006,0.001567015,0.06899684,0.06162228,0.018967943,0.027927527
ABCA6|23460,0.025953515,0.016815573,0.056235522,0.040103283,0.06778787,0.014661705,0.010147059,0.04232172,0.06399999,0.025770694
ABCA8|10351,0.029382082,0.007990875,0.08782976,0.029630398,0.063686065,0.01451177,0.0056479718,0.025818523,0.06199506,0.0062941657
ABCA9|10350,0.023823835,0.019655202,0.043220337,0.037670206,0.051009785,0.015520449,0.014678329,0.040835347,0.05353853,0.023829011
ABCB11|8647,6.5611373e-28,0.0070840046,0.0140742315,0.007235622,0.016173828,0.0039595077,0.011783313,0.016282642,0.000662519,0.00024793137
ABCB1|5243,0.03804685,0.026455527,0.048728287,0.034096524,0.064913504,0.020779746,0.010239589,0.028785668,0.051112313,0.01539748
ABCB4|5244,0.024387741,0.00692507,0.022611773,0.022991583,0.044244513,0.0104522435,0.0075497045,0.020930266,0.035812635,0.014194871
ABCB5|340273,0.0073646884,1.1722585e-25,0.02526933,0.0067326236,0.011421094,0.0008349378,0.012764488,0.00747092,0.013161522,0.011818742
ABCC13|150000,0.0043129046,0.009382036,0.03698884,4.2060438e-20,0.020944387,2.0617202e-30,0.017726392,3.4723256e-11,0.0073344735,1.751271e-05
ABCC1|4363,0.06486459,0.09047713,0.089147195,0.08614392,0.09458602,0.027669357,0.12323666,0.1056196,0.07868694,0.08852242
ABCC2|1244,0.025081363,0.01784489,0.03512488,0.039241906,0.024982616,0.017541753,0.060269196,0.06462866,3.9660418e-07,0.020051314
ABCC3|8714,0.048588537,0.06710773,0.08244312,0.078333184,0.06492319,0.02261657,0.0817728,0.09061548,0.050776776,0.039900113
ABCC5|10057,0.06432461,0.10196137,0.08027111,0.08327726,0.09811033,0.023218477,0.12407766,0.102114774,0.0659625,0.098485336
ABCC6P1|653190,0.005289878,2.034286e-08,0.04897129,0.026943918,0.02451139,0.014810877,0.0007076828,3.125221e-12,0.014348451,0.0032603317
ABCC6P2|730013,0.014807214,0.0052236086,0.055415418,0.03304378,0.030435417,0.018500842,0.020836614,0.0156064555,0.02215509,0.020094505
ABCC6|368,0.020206625,0.019347414,0.084665604,0.05018698,0.05130942,0.021684114,0.030321429,0.025793167,0.039091952,0.0228714
ABCC8|6833,0.0054969387,0.007913166,0.03636988,0.0064682504,0.0031723992,0.031760715,0.025972651,1.986962e-21,0.0130622415,0.017186057
ABCC9|10060,0.031468865,0.029530032,0.07501495,0.044524305,0.06433071,0.017465845,0.03741904,0.061709113,0.06756899,0.03720075
ABCD2|225,0.01924122,0.009121227,0.025556104,0.028455429,0.07321228,0.008109303,9.665943e-06,0.01664608,0.0413212,0.012385106
ABCG2|9429,0.031609837,0.050657403,0.062022418,0.029191203,0.04589945,0.014487104,0.04843584,0.048127636,0.04651041,0.024846401
ABHD12B|145447,0.013876235,0.037639186,0.013501407,0.0029658931,0.015993658,0.005410083,0.009237245,0.010850032,0.034991328,0.0034240135
ABHD1|84696,0.025835631,0.013378472,0.020590559,0.025077358,0.021246368,0.0032116915,0.043303642,0.021422034,0.01461207,0.037066706
ABI3BP|25890,0.038692478,0.026355658,0.084694505,0.051473543,0.0946911,0.019021057,0.023288125,0.049984626,0.07974301,0.043265007
ABLIM2|84448,0.037216857,0.052741345,0.05107358,0.04585493,0.048876528,0.033309042,0.021805687,0.05383427,0.04368669,0.0390255
ABLIM3|22885,0.041767698,0.05241407,0.08562562,0.055582657,0.060464278,0.022107258,0.023442902,0.060089897,0.059245996,0.026384197
ABO|28,0.04431689,0.06286754,0.038162008,0.034178805,0.046828475,0.017289655,0.044000138,0.045923773,0.027724665,0.032356806
