?|340602,2.087407,0.79228264,1.9113611,1.8496112,1.0377359,0.90142256,1.7215866,0.09085576,0.49474388,1.4657712
?|388795,1.4120758,0.5908721,0.6683871,0.5931525,1.4399611,0.25104102,1.038538,0.6826168,2.0353084,1.3679322
?|652919,1.4353454,0.23200159,1.2880421,1.4339951,0.25330338,1.5622294,1.8798343,1.416085,0.985574,2.0101326
?|653553,0.5521205,2.6559608,0.28922167,1.0897837,2.2428398,1.7681658,0.22400218,1.0526289,1.5913692,1.3106897
?|729884,0.88035655,2.851161,0.17663911,2.0586724,1.7203213,2.364409,0.04237998,0.84780025,0.6340788,1.6256114
?|90288,1.472898,0.88014776,1.6527802,2.0231934,0.022890931,1.4192252,1.1984361,0.66972303,1.3195993,0.6751617
A2BP1|54715,0.41537607,0.9155009,0.037934523,1.5019693,1.1140753,0.84354943,0.7618908,2.408253,0.95919144,1.4412416
A2ML1|144568,0.3879893,1.6146479,0.8228608,1.1201949,1.4188473,1.2028182,0.8142854,0.4731403,0.46517283,0.7857959
A2M|2,1.753207,1.236741,1.4891043,1.2793434,0.10402964,1.8387623,1.4478047,0.40912953,1.9205655,1.9998146
A4GALT|53947,0.29110953,2.1012707,0.12901846,1.4631183,1.928297,2.0252988,0.22141574,1.0625206,1.3521794,1.7566595
AACSL|729522,1.0932242,1.0711906,1.2761962,0.09111218,0.8207293,1.6378311,1.5463145,0.3840065,1.1864483,1.1324006
AADACL2|344752,0.41098812,1.6618791,0.88562304,2.400491,1.9734476,1.7008675,1.1343552,0.65909374,1.0035018,0.67219657
AADAC|13,0.45842314,1.7458944,0.39100146,0.7947376,1.2020525,1.5106484,0.0348843,1.1626564,1.3226584,0.70320094
AADAT|51166,1.6148762,1.4114122,0.6978622,3.066785,1.1206601,0.11071648,2.0513043,0.71902704,1.1855431,1.0726727
ABAT|18,2.8913236,0.65421724,0.87747115,0.7568386,0.109992996,2.4018483,2.0328286,1.2872473,1.150056,0.9993838
ABCA10|10349,1.7450225,1.731649,1.1913344,0.09984207,0.17635527,1.7619793,1.0481024,0.8654862,2.594514,1.2509065
ABCA12|26154,0.6062426,1.4152836,0.4308206,0.97440064,1.2379463,1.531842,0.56376004,0.85186946,0.8364056,1.209958
ABCA13|154664,0.10521436,1.7957395,0.6296706,0.4601327,1.4855399,1.7022178,0.5307044,1.1918288,1.2713639,1.3269506
ABCA17P|650655,1.1503794,1.4504731,1.0079015,0.2423585,1.8067187,0.119292185,1.9546272,1.5810691,0.3875125,1.0792783
ABCA3|21,1.9312146,0.75288147,1.3357172,0.6533946,0.1383347,1.6764498,0.95233434,1.3364172,2.2167525,1.6990433
ABCA4|24,0.662742,2.2843482,0.22167523,0.6181745,0.9323738,1.040357,0.12560558,2.948511,1.5406979,1.5590619
ABCA6|23460,1.5315037,1.6595045,1.9011236,1.4450647,0.04291496,1.4419404,1.3271414,0.21011163,1.9337817,2.4501388
ABCA8|10351,1.6865859,0.94574594,1.4905661,1.4756358,0.051365215,1.7777152,1.0900185,0.8505535,2.0611594,1.9509171
ABCA9|10350,1.8356307,2.056725,1.9612702,2.0206149,0.05376447,1.6535543,1.1663452,0.1192468,2.6396217,2.2811847
ABCB11|8647,1.1855506,1.3995326,0.38750362,0.9036966,0.4676338,1.5375446,0.52011365,1.2970266,0.74814665,1.3221362
ABCB1|5243,2.0981944,1.6393452,2.7594752,2.3553338,0.058420546,1.593598,1.2590948,0.06393529,2.3026795,2.5956805
ABCB4|5244,1.7675626,1.9110793,2.5539389,1.5456237,0.08698515,0.4536278,1.4249405,0.10020261,1.9634386,2.0955465
ABCB5|340273,1.2766191,0.99055934,0.6683423,0.3671601,0.9991674,1.1605315,1.8334019,0.6711394,1.9269878,1.1633264
ABCC13|150000,1.8510724,0.08223556,1.6146513,0.45499626,0.09500028,5.485648,0.24780671,3.796343,1.6293944,0.062438607
ABCC1|4363,0.57440984,1.4986678,0.51156485,1.1524906,1.4631767,1.0998912,0.35107738,1.7385758,1.0792794,1.7564447
ABCC2|1244,1.4863741,1.416032,0.59870607,0.48110935,2.1500254,1.1143135,0.021127986,1.7312771,1.487775,2.2403948
ABCC3|8714,1.2650585,1.7465185,0.3463502,1.2699858,1.0252781,1.263069,0.039631803,1.4610928,1.8891846,2.4366071
ABCC5|10057,0.53038764,1.921514,0.5765956,1.4115318,1.7812586,1.2640879,0.4711334,1.33117,1.0861434,1.0631849
ABCC6P1|653190,2.323024,1.169918,1.0504217,0.9065077,0.03191448,1.5697104,1.2352947,0.7753154,1.6565961,1.0531121
ABCC6P2|730013,2.5214233,1.189871,1.0279096,0.14865519,0.14635798,1.3441056,1.8291343,0.92153025,1.8357482,1.0588135
ABCC6|368,1.8627223,0.97132385,1.0531915,0.85757005,0.06206616,1.482872,0.9653531,0.75187594,1.662443,1.1471155
ABCC8|6833,1.6641811,0.12568222,1.587032,1.9924078,1.2290604,0.7876484,0.89080316,1.6381805,1.4639817,0.017358627
ABCC9|10060,1.4865695,0.96936935,1.0204637,0.6871104,0.10228667,1.8272023,1.5546381,0.36039105,1.6895523,2.5607524
ABCD2|225,1.3199116,1.7242761,2.4869356,1.1233306,0.038007062,1.1734581,0.63203055,0.25442836,1.7275964,2.1276834
ABCG2|9429,0.918866,0.87664527,1.453587,3.049064,0.43307093,2.2342355,0.04490945,1.4780037,2.1109416,1.1387286
ABHD12B|145447,0.43340015,0.9280137,0.06298728,2.5513833,0.8595437,2.071961,0.915608,0.14571586,0.18772005,1.2933352
ABHD1|84696,1.0331656,1.2349213,0.5195328,0.7765435,2.1718647,0.13805808,1.4466962,1.1586814,1.1020291,0.7569907
ABI3BP|25890,1.6682531,1.4207492,2.1874523,1.3438241,0.05548894,1.384704,1.1590089,0.1052788,2.1383975,1.7940562
ABLIM2|84448,3.5285075,2.8489716,1.3181152,2.1861434,0.13803868,1.217485,0.6548746,0.05705268,1.0676626,4.317484
ABLIM3|22885,1.6098883,1.9968005,0.33336386,1.7900282,0.09999947,2.2825136,1.105731,0.12306202,1.5943065,1.8962561
ABO|28,1.8607,1.7253017,0.67370045,3.4012332,1.2657129,2.7490125,0.073591165,0.6128178,0.066835105,0.87533224
ABP1|26,2.1458755,1.6659101,1.955529,1.2260864,0.04951308,0.8383966,0.8209627,0.13697976,1.0739343,1.6011723
ACADL|33,1.5080159,1.4528749,1.0281404,1.0593016,0.98640484,1.8100228,0.819236,0.90824145,1.8113476,1.2397833
ACAN|176,0.2023769,1.595504,1.1176445,2.5855846,0.3630045,0.7318852,2.5096867,0.10444577,0.7719917,2.703218
ACAP1|9744,1.8830304,2.3740442,2.6220226,0.9729763,0.082205094,0.984885,0.71809304,0.3412729,2.3390014,1.9272016
ACBD7|414149,2.1515284,0.100518316,2.1999094,1.0855917,1.00431,0.09384372,2.1510913,1.4148947,0.54019904,1.0937766
ACCN2|41,0.4622136,1.5662383,0.10423387,1.6204003,2.5758226,1.3040249,0.9539156,0.22203317,1.1701545,1.0471106
ACCN3|9311,1.6874684,1.3879545,0.44443184,1.5231911,1.7359141,0.07178586,0.430776,1.3855859,2.386125,0.6134281
ACCN4|55515,1.8746948,2.187123,0.19484034,1.1373948,1.3360708,0.71260744,0.7849132,1.6962104,1.0972418,0.6757907
ACE2|59272,0.4645758,1.8364748,0.34211972,1.1501356,0.9663643,2.0133255,0.055930775,1.2738312,0.96746606,1.2615252
ACHE|43,1.7365133,1.1808858,1.4564692,0.04126026,0.5026062,0.7725738,1.5532142,1.1820632,1.846548,1.6917536
ACOX2|8309,1.6255239,0.96031404,0.71279514,1.142257,0.057940017,1.7469195,1.47526,0.27753812,1.6984522,1.7582059
ACOXL|55289,1.7133423,0.73775256,1.72944,0.62427557,0.036840167,1.5136545,0.8681026,0.62672544,1.6950268,1.4502109
ACPP|55,1.0715594,1.4968731,0.7566358,2.2174098,1.6299312,1.6067116,1.0375208,0.445684,0.6861966,0.7410105
ACSL5|51703,2.155529,1.112119,1.7494826,0.80271333,0.05004663,1.2665126,1.0239471,0.4806124,1.9537675,2.0367198
ACSL6|23305,0.9339022,1.7696782,3.7161832,0.32435575,0.050313123,0.17315292,1.0330585,1.3591064,1.592386,1.908945
ACSM1|116285,1.4479618,1.1865225,1.3695081,1.3298029,0.25289133,1.0892531,1.212406,0.5351466,1.5609215,0.7996783
ACSM3|6296,2.5902355,0.6221339,2.1994355,0.9034086,0.11446077,1.5898014,1.5430549,0.78063595,1.5617561,0.9610253
ACSM5|54988,1.5784122,1.36724,2.1045308,1.8443884,0.018234648,1.4813905,0.7044665,0.24667177,1.9344028,2.42916
ACSS3|79611,1.6885989,1.2445713,1.4198025,1.2241001,0.062316895,1.6586622,1.3606001,0.072340466,1.370498,1.8729793
