?|100133144,0.9379723,3.0909286,0.05216748,2.3922243,0.09783409,2.7306254,2.211562,0.50565237,1.4674778,0.69682765
?|553137,0.07527584,1.4298629,1.3571869,1.3513068,0.8822412,1.118507,1.5875913,1.5439857,0.44605812,0.7631572
?|57714,0.9975332,0.9188471,0.94952977,1.7519424,0.10630224,2.3854132,1.1235213,0.53001034,2.0559225,1.8546335
?|652919,1.2103629,2.643248,0.026754795,1.1559784,0.70156074,2.616685,1.8091319,0.028532047,2.0857344,1.6186482
?|653553,1.9543926,0.594624,1.8039194,1.7179866,1.7229548,1.4159935,0.31868526,1.5019011,0.14018069,2.218308
?|729884,0.7004334,1.507365,1.7720127,1.1601377,0.8147598,2.0969763,1.2085055,0.48900098,0.550261,0.98657393
?|90288,2.8991587,0.7824204,0.72667253,0.086783886,0.7514865,2.2006407,0.44570807,1.7100451,1.0925285,1.6811851
A1BG|1,3.005746,0.6938019,1.9392781,0.54228693,1.5308235,0.59579176,0.9431543,1.996158,0.17465466,0.9447885
A2ML1|144568,0.008662065,1.2835448,2.244749,2.0968273,1.4692501,0.8314537,2.7024744,0.8351507,1.0913858,0.40588543
AACSL|729522,0.025933925,1.3307,2.0457675,2.670866,0.99376965,1.6656816,2.4352086,1.0268086,0.13996463,0.7813661
AADAC|13,0.018831756,1.8869898,1.7260923,0.80086863,1.9197809,1.0910494,1.4122062,0.04125539,2.3289294,1.11481
AADAT|51166,0.038204033,1.1530893,2.1722593,2.3916333,1.6237192,1.0398769,2.6533084,0.20070171,2.001409,1.3848335
AASS|10157,1.195775,1.5912019,1.3163286,0.07596791,0.9629409,1.6320672,1.2399728,0.6125941,2.7734787,0.66928196
AATK|9625,3.699384,0.17832239,0.85254455,0.18998542,1.943124,0.788855,0.72159296,3.9598935,0.5483241,2.1916175
ABAT|18,2.3641107,0.8268059,0.92663836,0.29383078,0.47319457,2.3048046,0.50324154,1.1291678,1.4402848,1.6798794
ABCA10|10349,0.765525,1.4488697,1.4225289,0.04858167,1.0892674,0.7960718,0.72333026,0.87164956,2.2828014,0.84298825
ABCA12|26154,0.8752654,1.2337698,0.8857682,0.9490497,0.35848758,2.2096636,0.38743657,0.19492368,0.3115326,1.683258
ABCA13|154664,0.017826153,1.4176462,2.0868728,1.1045179,0.58117396,0.12876269,2.5034611,0.6208787,1.9857504,0.02938366
ABCA17P|650655,2.1573286,0.71179646,1.4365596,1.6488755,0.8811422,0.2664803,1.9930902,2.4228096,0.12904282,0.5159249
ABCA4|24,0.69175714,1.6531206,1.3788756,0.69827414,2.414288,0.78953505,0.90262574,0.5301575,2.193952,0.1598008
ABCA6|23460,0.46903002,1.8106492,1.4027566,0.3633021,1.4266341,1.2645861,0.5567087,0.41406903,2.4793656,1.1730349
ABCA8|10351,0.3723928,1.9532048,1.1671933,0.041446224,1.4020654,1.0099062,0.37920243,0.7481925,2.46753,0.5847349
ABCA9|10350,0.5977677,1.9396335,1.4767402,0.39516327,1.4761297,1.334704,0.5690406,0.54058665,2.6220255,1.1206678
ABCB11|8647,0.102050826,1.40583,1.8591536,0.3191591,2.6446757,1.7779378,1.1671891,0.6560474,2.921091,0.06427714
ABCB1|5243,0.48696846,1.7832644,1.5988069,0.056073196,1.0765197,1.3369048,0.778576,0.8856095,2.1427114,0.8680518
ABCB5|340273,0.7593865,1.5391586,1.3759525,0.4365989,1.375917,0.87452614,0.40180436,0.5561221,2.2311509,0.81023735
ABCC11|85320,2.7527266,1.6042391,0.8369956,0.03388581,0.5321363,3.1487584,0.021310424,0.9992272,0.6625777,2.6742146
ABCC12|94160,1.6221468,0.61714387,1.640235,0.23713234,0.45838302,2.4832501,0.4403594,0.64613265,0.41115937,2.3766983
ABCC13|150000,2.040026,0.90171236,0.80379295,1.3228505,0.26229838,1.6665123,0.6509287,1.4056807,0.8555232,1.7311156
ABCC2|1244,0.04193892,1.9546112,2.4814363,1.6342325,2.0052197,2.1276958,1.6705365,0.34282857,1.5203367,0.89654213
ABCC3|8714,1.5004709,1.243621,2.0635889,0.8483376,0.93513477,1.4621438,0.7020662,0.123770036,1.6164732,1.8272512
ABCC4|10257,0.24729522,0.9851314,2.567921,1.6689299,1.1432937,1.3146304,2.3071895,0.062456354,1.8538185,1.1057298
