TCGA.02.0001.01,0.47593993,0.3336619,0.43781394,0.7089116,0.3978493,0.6120106,0.16207725,0.14498545,0.37022108,0.08631587
TCGA.02.0003.01,0.3424014,0.24711701,0.5667999,0.52929634,0.3866976,0.5693129,0.39104986,0.10440689,0.33018535,0.30454454
TCGA.02.0007.01,0.52317154,0.09123659,0.3196314,0.9794473,0.2720076,0.6022274,0.3667771,0.03642732,0.079267524,0.5326597
TCGA.02.0009.01,0.502503,0.2691554,0.36107537,0.8827039,0.2546963,0.53463614,0.2495187,0.011023124,0.21833448,0.5593504
TCGA.02.0010.01,0.38305968,0.2523723,0.13536625,0.44196042,0.35570213,0.3934313,1.4463428,0.11430091,0.24474818,0.095683254
TCGA.02.0011.01,0.15851003,0.448912,0.2333646,0.7301923,0.32394597,0.66176814,0.577961,0.15133113,0.39124247,0.09269651
TCGA.02.0014.01,0.054595266,0.10226451,0.32361805,0.2276642,0.39340925,0.25066233,1.4212133,0.5070326,0.33895028,0.1933432
TCGA.02.0021.01,0.3470412,0.28610808,0.14522983,0.96526927,0.32009915,0.7496773,0.21056475,0.037467595,0.22876829,0.5579669
TCGA.02.0024.01,0.13228767,0.16312541,0.23620048,0.3601629,0.48666114,0.86194634,0.4591159,0.31692117,0.6100354,0.123190776
TCGA.02.0027.01,0.5903357,0.4702181,0.32533437,0.8195954,0.25769025,0.48496482,0.32133615,0.061658964,0.452845,0.104933
TCGA.02.0028.01,0.46057868,0.44335225,0.06950056,0.34461275,0.4889291,0.16708243,1.3732755,0.008307917,0.35652897,0.17219388
TCGA.02.0033.01,0.5526323,0.488965,0.3049211,0.3957406,0.5914535,0.5730132,0.20203398,0.07908507,0.40859732,0.10678001
TCGA.02.0034.01,0.30812407,0.49629065,0.3133017,0.33897495,0.7864488,0.4800066,0.10525288,0.21283044,0.5715837,0.023686746
TCGA.02.0038.01,0.2892671,0.23578958,0.32690853,0.702049,0.3991115,0.8364575,0.22617865,0.13168114,0.18252799,0.41970503
TCGA.02.0043.01,0.30707783,0.33259588,0.44027045,0.41551322,0.49100482,0.6246308,0.34857106,0.024751743,0.13944228,0.68671626
TCGA.02.0047.01,0.24571152,0.42508867,0.004862266,0.39575708,0.81480217,0.592266,0.42816076,0.28375506,0.46911868,0.0745025
TCGA.02.0052.01,0.30699286,0.18029417,0.41910636,0.47729558,0.41505164,0.81319594,0.18589044,0.17495087,0.5716615,0.21179412
TCGA.02.0054.01,0.388802,0.45418748,0.39375407,0.7067838,0.5122058,0.5548692,0.13516371,0.11199665,0.2365666,0.21346684
TCGA.02.0057.01,0.49656537,0.38457903,0.23789304,0.8605715,0.28947484,0.5983075,0.15802212,0.07609088,0.48201507,0.25229874
